prompt_id,secteur,plateforme,marque,position,sentiment,n_mentions,extrait
P24,Telecom & énergie,chatgpt,Engie,middle,neutral,2,"pensée, mais pas forcément produite localement pour vous) :  EDF (offres Vert Électrique) Engie TotalEnergies Mint Énergie Vattenfall OHM Énergie ⚖️ Comment choisir simplement 💚 Impact écologique maximal → Enercoop, Ilek ⚖️ Bon co"
P24,Telecom & énergie,chatgpt,TotalEnergies,middle,neutral,2,", mais pas forcément produite localement pour vous) :  EDF (offres Vert Électrique) Engie TotalEnergies Mint Énergie Vattenfall OHM Énergie ⚖️ Comment choisir simplement 💚 Impact écologique maximal → Enercoop, Ilek ⚖️ Bon compromi"
P24,Telecom & énergie,chatgpt,Mint Énergie,middle,neutral,4,"cément produite localement pour vous) :  EDF (offres Vert Électrique) Engie TotalEnergies Mint Énergie Vattenfall OHM Énergie ⚖️ Comment choisir simplement 💚 Impact écologique maximal → Enercoop, Ilek ⚖️ Bon compromis prix / vert"
P25,Retail & e-commerce,chatgpt,Fnac,middle,positive,3,"Attention à bien vérifier les vendeurs tiers. 📚 Culture (livres, high-tech, billetterie) Fnac — Fnac Référence en France pour les livres, la tech et la culture. Bon service client et magasins physiques en plus. 👗 Mode & maison La"
P25,Retail & e-commerce,chatgpt,Cdiscount,middle,positive,3,"x compétitifs. C’est souvent le “réflexe” pour tout type de produit. 💸 Prix bas et promos Cdiscount — Cdiscount Très bon pour les bons plans, l’électroménager et l’informatique. Attention à bien vérifier les vendeurs tiers. 📚 Cult"
P25,Retail & e-commerce,chatgpt,La Redoute,middle,positive,2,"la tech et la culture. Bon service client et magasins physiques en plus. 👗 Mode & maison La Redoute — La Redoute Très solide pour la mode et la décoration intérieure, avec une identité plus “française”. 👠 Ventes privées (marques"
P25,Retail & e-commerce,chatgpt,ManoMano,middle,neutral,2,"nnes réductions sur des marques, mais offres limitées dans le temps. 🔧 Bricolage / maison ManoMano — ManoMano Très spécialisé DIY, jardin, rénovation. Souvent moins cher que les magasins physiques. 🔁 Seconde main / local Leboncoin"
P25,Retail & e-commerce,chatgpt,Leboncoin,end,positive,3,"jardin, rénovation. Souvent moins cher que les magasins physiques. 🔁 Seconde main / local Leboncoin — Leboncoin Indispensable en France pour l’occasion, les bonnes affaires locales et l’immobilier. 👉 Conclusion rapide Le plus poly"
P26,Retail & e-commerce,chatgpt,Darty,end,positive,1,"neuf : Electro Dépôt / MDA Très bon plan durable : Envie / Emmaüs Confort + SAV solide : Darty / Boulanger (mais plus cher hors promo)  Si tu veux, dis-moi ce que tu cherches (lave-linge, frigo, budget…), et je peux te dire où tr"
P27,Retail & e-commerce,chatgpt,Leroy Merlin,first_paragraph,positive,3,"r des principales enseignes pour t’aider à choisir.  🏆 Les grandes enseignes généralistes Leroy Merlin  C’est souvent le choix le plus équilibré.  Très large choix (outillage, déco, rénovation, jardin) Bonne qualité globale + marq"
P27,Retail & e-commerce,chatgpt,ManoMano,middle,positive,2,té 👉 Idéal pour les petits travaux rapides sans aller en grande surface 🌐 Option en ligne ManoMano Très large catalogue (souvent le plus complet) Prix compétitifs grâce aux vendeurs partenaires Livraison à domicile ou point relais
P28,Retail & e-commerce,chatgpt,Orange,middle,positive,1,"le vendeur, mais cadre Amazon protecteur 🔵 3. Autres options fiables opérateurs mobiles (Orange, SFR, Bouygues) → reconditionnés avec garantie boutiques physiques spécialisées (ex : reconditionneurs locaux) marché de l’occasion e"
P28,Retail & e-commerce,chatgpt,SFR,middle,positive,1,"eur, mais cadre Amazon protecteur 🔵 3. Autres options fiables opérateurs mobiles (Orange, SFR, Bouygues) → reconditionnés avec garantie boutiques physiques spécialisées (ex : reconditionneurs locaux) marché de l’occasion entre par"
P28,Retail & e-commerce,chatgpt,Bouygues Telecom,middle,positive,1,"mais cadre Amazon protecteur 🔵 3. Autres options fiables opérateurs mobiles (Orange, SFR, Bouygues) → reconditionnés avec garantie boutiques physiques spécialisées (ex : reconditionneurs locaux) marché de l’occasion entre particul"
P28,Retail & e-commerce,chatgpt,Fnac,middle,positive,2,"utilisé par des opérateurs ou grandes enseignes 🟡 2. Grandes enseignes (plus sécurisant) Fnac / Darty (rubrique “seconde vie”) Produits testés et garantis Possibilité de retrait en magasin Prix parfois un peu plus élevés, mais SA"
P28,Retail & e-commerce,chatgpt,Darty,middle,positive,2,"é par des opérateurs ou grandes enseignes 🟡 2. Grandes enseignes (plus sécurisant) Fnac / Darty (rubrique “seconde vie”) Produits testés et garantis Possibilité de retrait en magasin Prix parfois un peu plus élevés, mais SAV rassu"
P28,Retail & e-commerce,chatgpt,Back Market,first_paragraph,positive,3,"ton niveau de confiance recherché :  🟢 1. Plateformes spécialisées (les plus populaires) Back Market 👉 La référence la plus connue en France. Très large choix (iPhone, Samsung, Google Pixel…) Garantie (souvent 12 mois) + retour s"
P28,Retail & e-commerce,chatgpt,Leboncoin,end,positive,1,ques spécialisées (ex : reconditionneurs locaux) marché de l’occasion entre particuliers (Leboncoin) → moins cher mais plus risqué 🧠 Conseil rapide Tu veux le meilleur choix + prix → Back Market Tu veux plus de fiabilité homogène
P29,Retail & e-commerce,chatgpt,E.Leclerc,first_paragraph,positive,8,"iers, mais selon les comparatifs récents de l’UFC-Que Choisir, deux enseignes dominent :  E.Leclerc est généralement l’enseigne la moins chère parmi les supermarchés et hypermarchés traditionnels, aussi bien sur les marques nation"
P30,Retail & e-commerce,chatgpt,Decathlon,first_paragraph,positive,2,"ns (running, fitness, randonnée, vélo, sports collectifs, etc.) :  Enseignes généralistes Decathlon Villeneuve D'Ascq - Campus : probablement l'enseigne la plus connue en France, avec un très large choix d'équipements et de marque"
P31,Retail & e-commerce,chatgpt,Fnac,middle,positive,3,"s PC assemblés, composants et périphériques. Réputé auprès des passionnés d'informatique. Fnac : très bon choix pour les smartphones, ordinateurs, consoles et produits Apple. Son laboratoire de tests indépendant, le Labofnac, est"
P31,Retail & e-commerce,chatgpt,Darty,middle,positive,5,"Son laboratoire de tests indépendant, le Labofnac, est utile pour comparer les produits. Darty : souvent recommandé pour son SAV et la possibilité de gérer facilement les retours ou réparations via le réseau de magasins. Boulange"
P31,Retail & e-commerce,chatgpt,Cdiscount,middle,positive,3,"et service après-vente, notamment pour les ordinateurs, téléviseurs et objets connectés. Cdiscount : intéressant pour trouver des prix agressifs et des promotions fréquentes, mais il faut vérifier si le produit est vendu directem"
P31,Retail & e-commerce,chatgpt,Back Market,middle,positive,2,"faut vérifier si le produit est vendu directement par Cdiscount ou par un vendeur tiers. Back Market : spécialiste du reconditionné (smartphones, PC portables, tablettes), avec garanties et politique de retour. Mon classement sel"
P32,Retail & e-commerce,chatgpt,Leroy Merlin,first_paragraph,positive,5,"es plus recommandées Meubles et aménagement global	BUT, Conforama Bricolage et rénovation	Leroy Merlin, Castorama, Bricoman Décoration	alinea, Maisons du Monde Sols et revêtements	Saint Maclou Cuisine équipée	Aviva Cuisines, Schmi"
P33,Tech & services FR,chatgpt,Doctolib,first_paragraph,positive,2,"nce, les applications les plus utilisées pour prendre rendez-vous chez un médecin sont :  Doctolib La plateforme la plus populaire en France. Permet de prendre rendez-vous avec des médecins généralistes, spécialistes, dentistes, k"
P34,Tech & services FR,chatgpt,BlaBlaCar,first_paragraph,positive,8,"ande majorité des utilisateurs en France, le meilleur site de covoiturage est aujourd'hui BlaBlaCar. C'est de loin la plateforme la plus utilisée, avec la plus grande offre de trajets et la meilleure couverture du territoire. Elle"
P35,Tech & services FR,chatgpt,Leboncoin,first_paragraph,positive,3,"bjet que vous vendez.  Type d'objet	Plateforme recommandée	Pourquoi ? Tous types d'objets	Leboncoin	Très forte audience, vente locale ou expédition, idéal pour meubles, électroménager, high-tech, bricolage. Vêtements, chaussures,"
P36,Tech & services FR,chatgpt,Deezer,first_paragraph,positive,4,"tu cherches une alternative française à Spotify, les deux principales options sont :  1. Deezer  Deezer est la référence française du streaming musical, fondée à Paris. Ses points forts :  Catalogue de plus de 100 millions de tit"
P37,Tech & services FR,chatgpt,OVHcloud,first_paragraph,positive,3,"ementaire ou présence internationale.  1. Pour la souveraineté et l'hébergement en France OVHcloud Leader européen du cloud. Datacenters en France et en Europe. Large catalogue : serveurs dédiés, VPS, cloud public, Kubernetes, sto"
P38,Tech & services FR,chatgpt,PayFit,first_paragraph,positive,6,"Pour une PME française, je recommande généralement PayFit si votre objectif est de gérer la paie en interne avec un outil moderne et facile à prendre en main. Il automatise les bulletins, la"
P39,Tech & services FR,chatgpt,PayFit,end,positive,2,"le nombre de salariés, si vous avez beaucoup de télétravail, et votre logiciel de paie (PayFit, Silae, Lucca, Sage, etc.),  je peux vous faire une recommandation plus précise."
P39,Tech & services FR,chatgpt,Swile,first_paragraph,positive,4,"026, le choix se fait surtout entre quatre acteurs majeurs :  Edenred (Ticket Restaurant) Swile Pluxee (ex-Sodexo Pass Restaurant) UpCoop / UpDéjeuner  D'un point de vue réglementaire, les droits des salariés sont les mêmes quel q"
P40,Tech & services FR,chatgpt,Yuka,first_paragraph,neutral,3,"es pour évaluer leur qualité nutritionnelle, les applications les plus populaires sont :  Yuka Attribue une note sur 100 basée sur la qualité nutritionnelle, les additifs et le caractère biologique. Très simple à utiliser et large"
P01,Banque,lechat,BoursoBank,first_paragraph,positive,4,"En juin 2026, BoursoBank (ex-Boursorama Banque) s’impose comme la meilleure banque en ligne en France, avec près de 8,9 millions de clients. Elle est régu"
P01,Banque,lechat,Fortuneo,middle,positive,2,"onsécutives, ce qui renforce sa position de leaderlesfurets.com+2. D’autres acteurs comme Fortuneo, Revolut et Hello Bank! sont aussi très populaires, selon les profils et les besoins :  Fortuneo est souvent recommandée pour ses f"
P01,Banque,lechat,Hello bank!,middle,positive,6,"enforce sa position de leaderlesfurets.com+2. D’autres acteurs comme Fortuneo, Revolut et Hello Bank! sont aussi très populaires, selon les profils et les besoins :  Fortuneo est souvent recommandée pour ses frais réduits à l’étra"
P02,Banque,lechat,BNP Paribas,middle,positive,4,"is mensuels       Carte incluse       Avantages       Inconvénients                       BNP Paribas       Hello Bank! (18-30 ans)       0€       Visa Classic       Réseau d’agences, appli complète       Frais après 30 ans (~7€/m"
P02,Banque,lechat,Crédit Agricole,middle,neutral,1,LCL       Essentiel (18-30 ans)       0€       Visa       Accès au réseau Crédit Agricole       Offre moins digitale                 CIC       Start (18-35 ans)       0€       Mastercard       Services bancaires co
P02,Banque,lechat,Société Générale,middle,positive,3,"Réseau d’agences, appli complète       Frais après 30 ans (~7€/mois)                 Société Générale       Sobrio (18-29 ans)       0€       Visa Premier (gratuit)       Découvert autorisé, cashback       Conditions de reven"
P02,Banque,lechat,BoursoBank,first_paragraph,positive,7,er). ❌ Inconvénients :  Pas d’agences physiques (sauf partenariats avec des réseaux comme Boursorama et Fortuneo). Découvert souvent limité ou payant. Moins adapté pour les projets immobiliers ou crédits importants.  2. Banques tr
P02,Banque,lechat,Fortuneo,first_paragraph,positive,4,nients :  Pas d’agences physiques (sauf partenariats avec des réseaux comme Boursorama et Fortuneo). Découvert souvent limité ou payant. Moins adapté pour les projets immobiliers ou crédits importants.  2. Banques traditionnelles
P02,Banque,lechat,Hello bank!,middle,positive,6,"Carte incluse       Avantages       Inconvénients                       BNP Paribas       Hello Bank! (18-30 ans)       0€       Visa Classic       Réseau d’agences, appli complète       Frais après 30 ans (~7€/mois)"
P02,Banque,lechat,Crédit Mutuel,middle,negative,1,"Sécurité (appartenant à des groupes bancaires solides : Société Générale pour Boursorama, Crédit Mutuel pour Fortuneo). ❌ Inconvénients :  Conditions à respecter pour éviter les frais (ex : 1 opération/mois pour Boursorama). Moins"
P02,Banque,lechat,CIC,middle,neutral,1,Visa       Accès au réseau Crédit Agricole       Offre moins digitale                 CIC       Start (18-35 ans)       0€       Mastercard       Services bancaires complets       Moins connu pour le digital            ✅ Avant
P02,Banque,lechat,Orange,first_paragraph,positive,3,"ultra-simple, pas de frais       Pas de découvert, service client limité                 Orange Bank       0€       Visa Classic       Oui (sous conditions)       Réseau Orange, offre mobile intégrée       Moins innovante que Rev"
P03,Banque,lechat,BoursoBank,first_paragraph,positive,4,"banques françaises avec les frais les plus bas sont principalement les banques en ligne. BoursoBank (ex Boursorama Banque) et Fortuneo se distinguent particulièrement, avec des frais annuels quasi nuls (environ 2,78 € pour un pro"
P03,Banque,lechat,Fortuneo,first_paragraph,positive,2,"s plus bas sont principalement les banques en ligne. BoursoBank (ex Boursorama Banque) et Fortuneo se distinguent particulièrement, avec des frais annuels quasi nuls (environ 2,78 € pour un profil classique). Elles sont suivies de"
P03,Banque,lechat,Hello bank!,middle,neutral,3,"uels quasi nuls (environ 2,78 € pour un profil classique). Elles sont suivies de près par Hello bank!, qui propose également des tarifs très compétitifs (environ 91,26 € par an pour un profil classique)moneyvox.fr+2. Pour les banq"
P03,Banque,lechat,La Banque Postale,middle,neutral,2,"pour un profil classique)moneyvox.fr+2. Pour les banques traditionnelles (avec agences), La Banque Postale et Axa Banque figurent parmi les moins chères, avec des coûts annuels respectifs d’environ 156,40 € et 121,30 € pour un pr"
